Power                   Time
161.53787269209454	0.256
161.53787269209454	0.268
161.53787269209454	0.28
161.53787269209454	0.292
161.53787269209454	0.304
161.53787269209454	0.316
161.53787269209454	0.328
161.53787269209454	0.34
161.53787269209454	0.352
161.53787269209454	0.364
161.53787269209454	0.376
161.53787269209454	0.388
161.53787269209454	0.4
161.53787269209454	0.412
161.53787269209454	0.424
161.53787269209454	0.436
161.53787269209454	0.448
161.53787269209454	0.46
161.53787269209454	0.472
161.53787269209454	0.484
161.53787269209454	0.496
161.53787269209454	0.508
161.53787269209454	0.52
161.53787269209454	0.532
161.53787269209454	0.544
161.53787269209454	0.556
161.53787269209454	0.568
161.53787269209454	0.58
161.53787269209454	0.592
161.53787269209454	0.604
161.53787269209454	0.616
161.53787269209454	0.628
161.53787269209454	0.64
161.53787269209454	0.652
161.53787269209454	0.664
161.53787269209454	0.676
161.53787269209454	0.688
161.53787269209454	0.7
161.53787269209454	0.712
161.53787269209454	0.724
161.53787269209454	0.736
161.53787269209454	0.748
161.53787269209454	0.76
161.53787269209454	0.772
161.53787269209454	0.784
161.53787269209454	0.796
161.53787269209454	0.808
161.53787269209454	0.82
161.53787269209454	0.832
161.53787269209454	0.844
161.53787269209454	0.856
161.53787269209454	0.868
161.53787269209454	0.88
161.53787269209454	0.892
161.53787269209454	0.904
161.53787269209454	0.916
161.53787269209454	0.928
161.53787269209454	0.94
161.53787269209454	0.952
161.53787269209454	0.964
161.53787269209454	0.976
161.53787269209454	0.988
161.53787269209454	1.0
161.53787269209454	1.012
161.53787269209454	1.024
161.53787269209454	1.036
161.53787269209454	1.048
161.53787269209454	1.06
161.53787269209454	1.072
161.53787269209454	1.084
161.53787269209454	1.096
161.53787269209454	1.108
161.53787269209454	1.12
161.53787269209454	1.132
161.53787269209454	1.144
161.53787269209454	1.156
161.53787269209454	1.168
161.53787269209454	1.18
161.53787269209454	1.192
161.53787269209454	1.204
161.53787269209454	1.216
161.53787269209454	1.228
161.53787269209454	1.24
161.53787269209454	1.252
161.53787269209454	1.264
161.53787269209454	1.276
161.53787269209454	1.288
161.53787269209454	1.3
161.53787269209454	1.312
161.53787269209454	1.324
161.53787269209454	1.336
161.53787269209454	1.348
161.53787269209454	1.36
161.53787269209454	1.372
161.53787269209454	1.384
161.53787269209454	1.396
161.53787269209454	1.408
161.53787269209454	1.42
161.53787269209454	1.432
161.53787269209454	1.444
161.53787269209454	1.456
161.53787269209454	1.468
161.53787269209454	1.48
161.53787269209454	1.492
161.53787269209454	1.504
161.53787269209454	1.516
161.53787269209454	1.528
161.53787269209454	1.54
161.53787269209454	1.552
161.53787269209454	1.564
161.53787269209454	1.576
161.53787269209454	1.588
161.53787269209454	1.6
161.53787269209454	1.612
161.53787269209454	1.624
161.53787269209454	1.636
161.53787269209454	1.648
161.53787269209454	1.66
161.53787269209454	1.672
161.53787269209454	1.684
161.53787269209454	1.696
161.53787269209454	1.708
161.53787269209454	1.72
161.53787269209454	1.732
161.53787269209454	1.744
161.53787269209454	1.756
161.53787269209454	1.768
161.53787269209454	1.78
161.53787269209454	1.792
161.53787269209454	1.804
161.53787269209454	1.816
161.53787269209454	1.828
161.53787269209454	1.84
161.53787269209454	1.852
161.53787269209454	1.864
161.53787269209454	1.876
161.53787269209454	1.888
161.53787269209454	1.9
161.53787269209454	1.912
161.53787269209454	1.924
161.53787269209454	1.936
161.53787269209454	1.948
161.53787269209454	1.96
161.53787269209454	1.972
161.53787269209454	1.984
161.53787269209454	1.996
161.53787269209454	2.008
161.53787269209454	2.02
161.53787269209454	2.032
161.53787269209454	2.044
161.53787269209454	2.056
161.2890427379442	2.068
161.0388478916442	2.08
160.79253929124852	2.092
160.55536311914636	2.104
160.3322655042903	2.116
160.12764108809236	2.128
159.9451604938503	2.14
159.78765821941946	2.152
159.65709465948393	2.164
159.554560838241	2.176
159.4803140971867	2.188
159.43392201953594	2.2
159.41445696975697	2.212
159.42066529233009	2.224
159.45105848841652	2.236
159.50394215439775	2.248
159.57740012763693	2.26
159.66931008790684	2.272
159.77728932658945	2.284
159.89864910906354	2.296
160.0303745748627	2.308
160.16908739916212	2.32
160.3110240943153	2.332
160.45207440634587	2.344
160.5878790507909	2.356
160.71401617608294	2.368
160.8263040207491	2.38
160.9212334481076	2.392
160.9963503861861	2.404
161.05039043141252	2.416
161.08331874194516	2.428
161.09635255490937	2.44
161.09197786420285	2.452
161.0739494034281	2.464
161.04724734317995	2.476
161.01793579088775	2.488
160.99292118677366	2.5
160.97968207503735	2.512
160.98592810251895	2.524
161.01926789496224	2.536
161.08700189432307	2.548
161.19598645211096	2.56
161.35251948485384	2.572
161.56221425626813	2.584
161.82989005384712	2.596
162.15953400150752	2.608
162.55440714021796	2.62
163.0173145970813	2.632
163.55076943180816	2.644
164.15709151081637	2.656
164.8384894708702	2.668
165.5970708379421	2.68
166.4347455759082	2.692
167.35313181062895	2.704
168.35355391246839	2.716
169.43709439220197	2.728
170.60462342056277	2.74
171.85683264817192	2.752
173.19430507810168	2.764
174.6175767842171	2.776
176.12702301146544	2.788
177.72264825779598	2.8
179.40395376862625	2.812
181.1698048352616	2.824
183.01831633552393	2.836
184.94675758382365	2.848
186.951477626214	2.86
189.02788335370664	2.872
191.17053590050344	2.884
193.37332592938924	2.896
195.62969797849996	2.908
197.9328506888816	2.92
200.27596123141615	2.932
202.652454547389	2.944
205.0562713477719	2.956
207.4820417634219	2.968
209.9251620739474	2.98
212.38183204739968	2.992
214.84905098835955	3.004
217.32461859092237	3.016
219.80715593611262	3.028
222.29612355232234	3.04
